date,headline_text,open,high,low,close,adj close,volume
2007-02-22,No Central rule: Mulayam stands to gain,30.333332,31.466665,30.333332,30.883333,17.506533,33942.0
2007-02-23,Satisfy that craving for gold through MFs!,30.083332,30.666666,29.333332,30.016666,17.015257,23760.0
2007-02-26,Kolkata woman bears US couple's child in Anand,29.666666,29.666666,29.333332,29.333332,16.627905,1680.0
2007-02-27,Banks must stop hiring musclemen to extract dues,31.333332,31.333332,29.700001,30.549999,17.317585,2046.0
2007-02-28,Mahabodhi Express to Gaya cancelled,30.0,30.0,30.0,30.0,17.00581,12.0
2007-03-01,A victim of fiscal fundamentalism,30.0,30.333332,29.0,30.299999,17.175869,5670.0
2007-03-02,He has a 'Vision 2020' for Bihar!,29.0,30.666666,29.0,29.1,16.495638,7098.0
2007-03-05,Jharkhand MP shot dead by Maoists; CBI to probe killing,27.683332,27.700001,27.683332,27.700001,15.702031,3000.0
2007-03-06,Building an IT boom in realty,27.733334,30.0,27.733334,29.066666,16.47674,21882.0
2007-03-07,Big 'Q' mark over Army's revamp plan,29.1,29.1,29.083332,29.083332,16.486185,3660.0
2007-03-08,Government may levy income tax on dividends,27.666666,30.083332,27.666666,29.483334,16.712933,19824.0
2007-03-09,Watch the WC action on a cruise liner,28.683332,29.333332,28.683332,29.0,16.438951,1830.0
2007-03-12,Next American Idol may be Indian,29.916666,29.916666,28.533333,29.666666,16.816856,10950.0
2007-03-13,Beggar pays Rs 36;000 premium,29.0,29.333332,28.666666,29.333332,16.627905,780.0
2007-03-14,IIM-A pay packets touch Rs 1 crore,29.333332,29.333332,29.333332,29.333332,16.627905,0.0
2007-03-15,HC refuses to grant bail to Shibu Soren,28.5,29.833332,28.5,28.700001,16.268892,10500.0
2007-03-16,For UK; Hinglish hai right choice: Report,28.700001,29.583332,28.700001,28.700001,16.268892,3006.0
2007-03-19,RIL talks to Nova Chem for JV,28.833332,30.166666,28.666666,28.700001,16.268892,16200.0
2007-03-20,Cong team assails CPM; Buddha,28.700001,29.65,28.700001,28.766666,16.306681,10800.0
2007-03-21,SC defines what is a woman's modesty,28.0,29.5,28.0,28.733334,16.287785,4800.0
2007-03-22,TOI is undisputed No.1 in Delhi,28.766666,29.1,28.766666,28.833332,16.344471,2550.0
2007-03-23,European Union report on Kashmir backs India's stand,29.0,29.916666,28.833332,29.799999,16.892437,11550.0
2007-03-26,Antony rules out troop cut in Jammu & Kashmir,29.666666,29.666666,29.016666,29.016666,16.448399,1470.0
2007-03-28,No record of Netaji's role in freedom struggle!,29.666666,29.866667,28.666666,29.166666,16.533426,9450.0
2007-03-29,IIT-Madras; top B-schools line up online course plans,28.333332,30.25,28.333332,28.700001,16.268892,4608.0
2007-03-30,Many UK Indians face deportation,29.333332,29.966665,29.333332,29.966665,16.986916,2124.0
2007-04-02,Gir: Pesticide theory gains credence,28.5,29.833332,28.5,29.066666,16.47674,15000.0
2007-04-03,Hutch; Aircel face fine for violating rules,29.516666,29.549999,29.416666,29.416666,16.675142,3234.0
2007-04-04,Fresh ammo for Trinamul; BJP,29.333332,29.666666,29.333332,29.666666,16.816856,1356.0
2007-04-05,Khalistan ideologue Jagjit Chohan dead,28.833332,29.866667,28.833332,28.85,16.353918,1308.0
2007-04-09,Fair criticism of judiciary justified,29.366667,31.266666,29.1,29.4,16.665695,4110.0
2007-04-10,Now showing; night safari just for you,30.333332,30.666666,30.333332,30.6,17.34593,2316.0
2007-04-11,Jet; Sahara may shake hands again,30.933332,31.166666,30.333332,31.0,17.572672,9000.0
2007-04-12,Now 'janta meal' for aam admi,29.666666,31.333332,29.666666,30.883333,17.506533,1440.0
2007-04-13,In UP campaign; you don't talk about corruption,30.016666,31.0,29.9,30.116667,17.071943,8760.0
2007-04-16,HIV infection in kids detected late,30.333332,31.566666,30.083332,30.083332,17.053047,2466.0
2007-04-17,21 dead in shooting rampage at US varsity,29.0,32.333332,29.0,30.116667,17.071943,2778.0
2007-04-18,'Rahul Gandhi doesn't know when to keep quiet',30.0,31.0,29.666666,30.333332,17.194763,2100.0
2007-04-19,Curb national pecking disorder,31.666666,31.666666,29.683332,30.216665,17.12863,3420.0
2007-04-20,Cops: MP is a serial human smuggler,30.333332,31.0,30.333332,30.35,17.204212,3150.0
2007-04-23,HP; Sun; Accenture accused of bribing,30.666666,31.766666,30.5,30.533333,17.308132,2580.0
2007-04-24,IIMs likely to lose autonomy,29.533333,30.316666,29.533333,30.316666,17.185314,3900.0
2007-04-25,Senior IAS officer in CBI net,29.816666,30.666666,29.200001,29.85,16.92078,7236.0
2007-04-26,Bangladesh lifts Hasina's entry ban,29.833332,29.833332,29.833332,29.833332,16.911331,1224.0
2007-04-27,Tetley to buy trademarks from Polish cos,27.166666,30.65,27.166666,30.0,17.00581,2262.0
2007-04-30,Crisis point: Not enough diplomats in India,30.666666,30.666666,30.0,30.666666,17.383715,59082.0
2007-05-03,Cities step up pace of life,31.0,31.566666,29.733334,29.783333,16.88299,100302.0
2007-05-04,Light workout for Tendulkar,29.733334,31.200001,29.733334,30.0,17.00581,143172.0
2007-05-07,GenNext banks on guru gyan,30.299999,30.299999,29.333332,29.516666,16.731827,14130.0
2007-05-08,Largest rally in UK for illegal aliens,30.333332,30.333332,29.666666,29.733334,16.854649,3780.0
2007-05-09,Defiant Pak shows limits of power,30.0,30.0,30.0,30.0,17.00581,12.0
2007-05-10,ICICI Venture puts ACE on block,29.966665,29.966665,29.333332,29.666666,16.816856,2892.0
2007-05-11,Irresponsible nuclear Pak alarms West,29.666666,29.666666,29.333332,29.333332,16.627905,1836.0
2007-05-14,Akram starts PCB coaching camp,29.666666,30.0,29.5,29.549999,16.750725,4554.0
2007-05-15,Ahmadinejad warns of severe response to any US strike,29.35,30.0,29.35,30.0,17.00581,3570.0
2007-05-16,China wants tiger parts trade made legal,29.633333,30.083332,29.633333,30.016666,17.015257,2088.0
2007-05-17,Left ready for Pranab; Congress undecided,29.0,30.0,29.0,30.0,17.00581,3360.0
2007-05-18,Black Friday: Mumbai blasts sentencing today,29.383333,29.983334,29.1,29.316666,16.618456,18384.0
2007-05-21,Chhota Rajan takes potshots at film,29.316666,29.316666,29.316666,29.316666,16.618456,0.0
2007-05-22,Hostage crisis builds at Lal Masjid,30.333332,30.35,29.666666,30.1,17.062494,10326.0
2007-05-23,'Bird flu issue in B'desh serious',29.683332,30.0,28.366667,29.366667,16.646799,13572.0
2007-05-24,IIM-C inks research pact with Leeds,30.616667,31.666666,29.066666,29.4,16.665695,10992.0
2007-05-25,Anil's SEZ runs into Mayawati roadblock,30.0,30.633333,29.183332,29.183332,16.542875,2700.0
2007-05-28,If Mulayam govt was unconstitutional; why was governor silent?,29.416666,29.983334,29.333332,29.433332,16.684584,3870.0
2007-05-29,IOC first Indian firm to top $50b,29.4,29.9,29.366667,29.483334,16.712933,4788.0
2007-05-30,Rupee closes at 9-year high of 40.49,30.299999,30.299999,29.549999,29.549999,16.750725,1986.0
2007-05-31,PCB considering Rixon as coach,29.35,30.299999,29.333332,29.766666,16.873541,23850.0
2007-06-01,Gujjar anger hits Delhi too,29.983334,30.333332,29.549999,30.25,17.147526,7740.0
2007-06-04,Coaching centres bestow lavish gifts on toppers,30.25,30.25,29.733334,29.733334,16.854649,3132.0
2007-06-05,Goa winners,29.683332,30.25,29.666666,29.933332,16.968021,8292.0
2007-06-06,UK opts for 'earned' citizenship,29.4,30.333332,29.333332,29.466665,16.703482,33126.0
2007-06-07,'Couldn't the board find better candidates?',29.916666,30.0,29.383333,29.666666,16.816856,14148.0
2007-06-08,Big Brother in fresh race row,29.933332,29.933332,29.4,29.4,16.665695,192.0
2007-06-11,North India reels under heat wave,29.5,29.75,29.5,29.5,16.722382,3312.0
2007-06-12,Only centrist politics will work in India,29.366667,29.416666,29.0,29.316666,16.618456,11478.0
2007-06-13,For Left; it's still Pranab over Patil,29.333332,29.766666,29.333332,29.666666,16.816856,1734.0
2007-06-14,Munaf Patel: Brittle in body or mind?,30.266666,30.299999,29.5,30.066666,17.043602,13068.0
2007-06-15,Zaheer 'fine'; but concern stays,30.166666,30.299999,29.666666,29.866667,16.930229,6360.0
2007-06-18,Posco's mining rights under lens,30.933332,30.933332,28.666666,29.216665,16.561768,168156.0
2007-06-19,Rail tickets at petrol pumps likely,30.299999,30.299999,29.333332,29.433332,16.684584,10482.0
2007-06-20,Rice calls for free elections in Pak,30.166666,30.450001,28.116667,30.4,17.232555,21648.0
2007-06-21,Disappointing day for India at Cannes,30.0,30.333332,30.0,30.333332,17.194763,3006.0
2007-06-22,Kanishka probe: 2 refuse to testify,31.6,31.6,29.516666,29.700001,16.835749,1218.0
2007-06-25,A human touch may loosen Google's grip,30.966665,30.966665,29.466665,30.116667,17.071943,4392.0
2007-06-26,Hillary gets big applause and $2 million from NRIs,30.633333,30.633333,29.566666,30.266666,17.156971,5172.0
2007-06-27,Kallis made all the difference; says Dravid,30.200001,30.200001,29.766666,29.833332,16.911331,8640.0
2007-06-28,AAI; private players to revamp airports,31.333332,31.333332,29.533333,29.75,16.864096,1638.0
2007-06-29,Infy plans to acquire European giant,30.666666,31.166666,30.0,30.333332,17.194763,4914.0
2007-07-02,Lal Masjid warns Mush of retaliation,30.833332,30.833332,29.549999,30.5,17.28924,5652.0
2007-07-03,Four dead; three missing in building collapse in China,30.333332,30.616667,30.033333,30.5,17.28924,2670.0
2007-07-04,Naseer's Pak film irks Lal Masjid,30.333332,30.483334,30.0,30.15,17.090839,5850.0
2007-07-05,Lal Masjid cleric in Pak military net,30.333332,30.333332,29.716665,29.75,16.864096,6648.0
2007-07-06,Irfan Pathan back to swinging days,30.983334,30.983334,29.75,29.866667,16.930229,41142.0
2007-07-09,Your world in your pocket,30.0,30.333332,29.75,30.25,17.147526,155310.0
2007-07-10,Nationalise king's assets: Panel,30.299999,30.299999,29.333332,29.65,17.382021,18402.0
2007-07-11,Ambedkar may dwarf Statue of Liberty,29.333332,29.6,28.75,29.299999,17.176838,31194.0
2007-07-12,Cops walked into Maoists' trap,29.9,29.9,29.333332,29.433332,17.254997,1440.0
2007-07-13,Showpiece project under Look-East policy shelved,29.666666,29.766666,29.0,29.133333,17.079134,43452.0
2007-07-16,Desperate lover parcels bomb to post office,34.933334,34.933334,28.85,29.25,17.147526,12012.0
2007-07-17,Monica wants to resume acting career,28.833332,29.966665,28.833332,29.333332,17.196381,7170.0
2007-07-18,India to launch Israeli spy satellite,29.799999,29.833332,29.166666,29.633333,17.372252,810.0
2007-07-19,In jail; Haneef treated like a terrorist,29.833332,30.466665,29.666666,29.866667,17.509041,3684.0
2007-07-20,Why is nimesulide given to kids?,28.333332,32.566666,28.333332,31.716665,18.593584,51672.0
2007-07-23,NDA fields Najma for vice-president,33.333332,38.066666,33.333332,34.233334,20.068956,345756.0
2007-07-24,Intel eyes 1 lakh IT kiosks in villages,35.450001,35.5,32.833332,33.150002,19.433863,36036.0
2007-07-25,Sachin's 'aura' too much for Potter,31.0,34.333332,31.0,33.683334,19.746523,30318.0
2007-07-26,DPP announces review of material relating to Haneef's case,33.666664,35.833332,33.166664,34.266666,20.088499,75690.0
2007-07-27,Rupee closes 40.34/35 vs dollar,34.5,34.799999,33.666664,33.816666,19.82469,101196.0
2007-07-30,Participatory notes to stay,32.0,34.283333,32.0,33.799999,19.814919,18330.0
2007-07-31,Memon surname has destroyed Yakub,35.333332,36.599998,33.0,33.75,19.785606,50064.0
2007-08-01,Sanjay sent back to jail; to move SC soon,33.666664,34.0,32.766666,33.0,19.345926,18732.0
2007-08-02,BCCI mulls qualification criteria for the selectors,33.033333,33.283333,32.333332,32.733334,19.189596,3162.0
2007-08-03,Sree lucky to get away with fine,32.75,33.833332,32.333332,32.666664,19.150509,21702.0
2007-08-06,'Coloured' influx alarmed Churchill,32.0,32.900002,31.366667,32.216667,18.886705,6054.0
2007-08-07,Two Kolkata students drown,32.200001,32.933334,32.166664,32.200001,18.876932,11646.0
2007-08-08,Pak to nab all terrorists set free,33.333332,33.333332,32.066666,32.333332,18.955097,19404.0
2007-08-09,Indian migrants can't be left in lurch: Panel,31.799999,32.666664,31.766666,31.9,18.701065,7134.0
2007-08-10,Ganguly: Out or not out?,31.333332,31.966665,31.0,31.9,18.701065,2292.0
2007-08-13,Now Budhia says coach tortured him,31.516666,31.516666,31.516666,31.516666,18.476336,60.0
2007-08-14,Gory images on cigarette packets,31.4,32.0,31.333332,31.666666,18.564276,1884.0
2007-08-16,Lord Paul to fund Gordon Brown in case of snap poll,30.666666,31.466665,30.35,31.083332,18.222296,3234.0
2007-08-17,Delhi Police chief finds faults in Jessica probe,30.333332,30.65,30.166666,30.65,17.968264,6810.0
2007-08-20,MBA hottest degree across the world: Study,30.916666,31.65,30.9,31.299999,18.349318,9486.0
2007-08-21,ICL strikes it rich: Inzy; Lara; Yousuf; Klusener,31.0,31.0,30.083332,30.35,17.792391,13374.0
2007-08-22,China may turn top outsourcing hub,30.0,31.6,30.0,30.333332,17.782619,11496.0
2007-08-23,Pharma industry to touch $20b by '15,30.333332,30.333332,30.049999,30.083332,17.636057,2190.0
2007-08-24,Nawaz Sharif can return: Pak SC,30.083332,30.083332,30.083332,30.083332,17.636057,0.0
2007-08-27,India loses maximum lives to terror except Iraq,30.666666,33.216667,30.0,30.283333,17.753311,12666.0
2007-08-28,3rd ODI: England beat India by 42 runs,30.283333,30.283333,30.283333,30.283333,17.753311,0.0
2007-08-29,China bans reality shows on face uplift by plastic surgery,30.283333,30.283333,30.283333,30.283333,17.753311,0.0
2007-08-30,Director gets Iran prez nod for biopic,30.35,30.816666,29.85,30.483334,17.870552,6666.0
2007-08-31,Turban patting; Sikhs win privacy rights in US,30.066666,30.966665,30.049999,30.416666,17.831472,9576.0
2007-09-03,Lead India: Justice for all,30.5,31.0,30.366667,30.700001,17.997574,2130.0
2007-09-04,PowerGrid plans to raise Rs 3;000 cr through IPO,30.549999,31.4,30.549999,31.4,18.407942,3828.0
2007-09-05,India is No-1 travel destination: Report,31.566666,31.816666,31.0,31.816666,18.652208,5778.0
2007-09-06,No interim relief for govt staffers ahead of Diwali,31.933332,31.933332,31.75,31.75,18.613125,2394.0
2007-09-07,No exception to sex test ban,31.75,32.299999,31.5,31.683332,18.574043,1920.0
2007-09-10,VIEW FROM LONDON: UK missing girl's story echoes Haneef's case,32.933334,32.933334,31.049999,31.283333,18.339546,3360.0
2007-09-11,NRM's pick: Indo-Russian anti-terror wargames begin today,31.4,31.883333,31.016666,31.366667,18.388399,3300.0
2007-09-12,Pakistani gets 24-yr jail in US for attending Qaida camp,31.366667,32.599998,31.366667,31.950001,18.730373,19800.0
2007-09-13,Pranab to seek confirmation of KP's arrest,31.666666,32.0,31.450001,31.983334,18.749914,9900.0
2007-09-14,New health covers factor in pre-existing illness,32.633331,33.0,31.783333,32.450001,19.023495,18630.0
2007-09-17,Kakodkar in Vienna to attend IAEA meet,32.633331,32.633331,31.383333,31.5,18.466566,7380.0
2007-09-18,Siachen trekking trip called off for now,31.35,32.549999,31.35,32.166664,18.857391,10698.0
2007-09-19,India could have gone nuclear in '65 with US nod,31.666666,33.216667,31.666666,32.383331,18.984411,17040.0
2007-09-20,Gujarat waits for Sunita's homecoming,32.333332,33.066666,32.033333,32.716667,19.179823,25560.0
2007-09-21,Idol frenzy leads to booze ban in Darjeeling,32.666664,33.183334,31.6,32.016666,18.769457,3960.0
2007-09-24,Digital tech beaming films into small towns,31.383333,33.216667,31.383333,31.516666,18.476336,6942.0
2007-09-25,Musharraf's lawyer's face blackened,31.283333,32.666664,31.166666,32.5,19.052805,5580.0
2007-09-26,Amul wins trademark case in Gujarat HC,32.666664,32.833332,32.5,32.833332,19.248219,10050.0
2007-09-27,Triumphant T20 team gets historic; hysterical welcome,30.333332,32.916664,30.333332,32.483334,19.043034,10272.0
2007-09-28,World Phone unveils lowest intl call rates,34.0,34.0,32.333332,32.333332,18.955097,5580.0
2007-10-01,Steel-makers take a dig at Orissa govt,32.033333,33.916664,32.033333,33.700001,19.756296,22218.0
2007-10-03,India Inc faces CAAT test,33.333332,33.833332,32.666664,32.666664,19.150509,23364.0
2007-10-04,LTTE set to announce formation of free state,31.5,33.666664,31.5,32.799999,19.228678,2682.0
2007-10-05,Tatas prefer gentle union to a passionate clinch,32.0,33.333332,32.0,32.666664,19.150509,14100.0
2007-10-08,Diana's bodyguard escaped to Iraq: Report,33.0,33.0,31.666666,31.666666,18.564276,13164.0
2007-10-09,Lead India: How the Super 8 became 1-2-3,31.033333,33.0,31.016666,32.450001,19.023495,17400.0
2007-10-10,Ration riots have dealers running for cover,33.0,33.0,31.866667,32.083332,18.808538,20724.0
2007-10-11,Raids on Major-General unearth crores,31.716665,31.75,31.700001,31.75,18.613125,1200.0
2007-10-12,Lucky to be at right place; among right people,31.466665,32.666664,31.466665,31.683332,18.574043,2622.0
2007-10-15,Cong yet to tell Left about N-deal pause,34.666664,35.0,33.716667,34.683334,20.332766,54114.0
2007-10-16,ONGC's Balyan gets fellowship,34.833332,35.666664,32.666664,32.866665,19.267761,82110.0
2007-10-17,Lead India: Visionary or specialist?,32.133331,34.333332,32.0,34.333332,20.127583,12720.0
2007-10-18,Peoples have evolved differently,34.333332,34.916664,32.383331,32.5,19.052805,11310.0
2007-10-19,Cong feels Keshubhai will help bring Modi down,30.166666,34.083332,30.166666,32.466667,19.033264,6246.0
2007-10-22,Judges wanted: Highly qualified and ready to work for peanuts,33.216667,33.666664,32.333332,32.700001,19.170057,7950.0
2007-10-23,Ties with India best in 60 years: Pakistan,32.333332,33.333332,32.333332,33.316666,19.531572,6096.0
2007-10-24,Rizwan was under police pressure,34.0,34.200001,33.266666,33.266666,19.502256,7230.0
2007-10-25,Off-the-shelf applications for your biz,35.0,39.933334,34.666664,39.933334,23.410524,332184.0
2007-10-26,GAIL plans petrochem unit in Russia with Lukoil,43.0,44.933334,41.183334,43.166664,25.306032,469308.0
2007-10-29,Dabur forays into food retail,51.799999,51.799999,46.666664,47.316666,27.738928,824904.0
2007-10-30,Islamabad put on high alert,48.299999,49.666664,46.666664,46.849998,27.465355,262194.0
2007-10-31,Court gags media after Pravin's 'scandalous' remark,46.016666,46.983334,44.700001,45.099998,26.439436,113592.0
2007-11-01,90 Indians face deportation,45.333332,45.666664,42.383331,43.066666,25.247412,92160.0
2007-11-02,Cost of spectrum set to go up,40.166664,43.950001,40.166664,43.333332,25.403742,27702.0
2007-11-05,VIEW FROM LONDON: East Europeans are the new 'pakis',45.666664,45.666664,42.783333,43.416664,25.452593,34398.0
2007-11-06,Pak Hindu judge calls for US help,44.666664,44.666664,41.349998,42.299999,24.79796,55806.0
2007-11-07,Australia pulls toys with 'date rape' chemical,42.116665,42.933334,41.349998,42.016666,24.631859,42198.0
2007-11-08,2-yr-old Lakshmi stable after complex surgery,41.366665,42.25,40.766666,41.349998,24.241035,17466.0
2007-11-12,Team India celebrate Uthappa's birthday,42.333332,42.333332,40.666664,41.5,24.328966,27858.0
2007-11-13,US gives visa to 'terrorist' Maoist MP from Nepal,41.5,42.933334,41.333332,42.333332,24.817501,20568.0
2007-11-14,N-deal: UPA 'cool' with Left concession,41.866665,44.233334,41.849998,43.666664,25.599152,229434.0
2007-11-15,Kurd killings: Saddam owned up over coffee; cigars,44.333332,44.333332,43.0,43.466667,25.481905,65838.0
2007-11-16,Iraq threatens to bar RIL from seeking oil properties,43.316666,44.0,42.75,43.616665,25.569843,125268.0
2007-11-19,Asean FTA may get stuck,44.666664,45.666664,43.333332,44.316666,25.980213,103986.0
2007-11-20,India soft-pedals on Pak support to terror,44.166664,44.166664,42.883331,43.5,25.501448,73530.0
2007-11-21,ITC eyes Ravalgaon's biz,43.833332,43.833332,42.666664,42.666664,25.012909,36936.0
2007-11-22,Peace in Pakistan hinges on democracy: Benazir,43.0,43.0,42.016666,42.933334,25.169247,9060.0
2007-11-23,Nithari case: Cop chargesheeted for taking bribe,45.599998,45.599998,43.0,43.0,25.208321,48978.0
2007-11-26,Bhutto files nomination papers,46.166664,46.166664,42.833332,43.333332,25.403742,44028.0
2007-11-27,Pak may bar Sharif from elections,43.933334,43.933334,42.700001,43.0,25.208321,12336.0
2007-11-28,Paris riots continue for second night,43.333332,43.666664,43.083332,43.450001,25.472136,18006.0
2007-11-29,7-yr-old defends Briton jailed over toy,43.333332,44.299999,42.766666,42.799999,25.091084,16050.0
2007-11-30,IOC to invest Rs 5;000 cr in Haldia,43.799999,43.833332,43.333332,43.366665,25.423281,51072.0
2007-12-03,Tatas to bid for Singapore cos,43.5,45.0,43.033333,43.150002,25.296265,38880.0
2007-12-04,Fresh case against Chholegate kingpin Ashok Malhotra,45.316666,45.316666,42.666664,43.933334,25.755487,68088.0
2007-12-05,Clinton in attack mode; moves to pin rival Obama,44.666664,45.0,44.166664,44.666664,26.185394,46182.0
2007-12-06,Naidu joins spectrum war,45.0,46.166664,44.366665,44.966667,26.361267,25380.0
2007-12-07,YSR panel nails Naidu for 'bungling',45.0,45.299999,43.533333,43.75,25.648008,67350.0
2007-12-10,Fake civic set-up unearthed in Jhansi,45.0,45.333332,43.566666,43.683334,25.608925,71340.0
2007-12-11,Eicher; Volvo to drive together,45.450001,45.450001,43.333332,43.616665,25.569843,40788.0
2007-12-12,Immigrants to UK hold 81% of jobs created in last 10 years,44.333332,45.0,43.5,44.066666,25.833649,142632.0
2007-12-13,Eton Park buys into Reliance MF,44.933334,45.316666,43.299999,44.299999,25.970438,284388.0
2007-12-14,China gets serious on tackling pollution,44.166664,45.0,43.166664,44.599998,26.146311,119046.0
2007-12-17,Dell may sell its BPO biz,46.833332,46.833332,46.833332,46.833332,27.455584,27684.0
2007-12-18,Mistry group sells stake,49.0,49.183334,48.0,49.183334,28.83325,851964.0
2007-12-19,Maoists riot in Beur prison,51.599998,51.650002,50.333332,51.650002,30.279308,419148.0
2007-12-20,Lead India: Get up; close & personal,54.116665,54.116665,49.700001,50.983334,29.888479,211728.0
2007-12-24,After Advani who? Debate is settled,51.666664,53.133331,51.333332,53.0,31.070732,275748.0
2007-12-26,FIIs on year-end selling spree,54.566666,54.566666,51.0,53.883331,31.588573,241356.0
2007-12-27,Lead India: Up; close & personal with Devang Nanavati,56.299999,56.299999,53.833332,55.966667,32.809914,237540.0
2007-12-28,Cowards afraid of democracy assassinated Bhutto: Brown,56.616665,56.666664,54.200001,54.650002,32.038029,231648.0
2007-12-31,Maoist whiff in Kandhamal violence,54.049999,57.200001,54.0,57.200001,33.532944,7793.0
2008-01-01,2008: For tranquility in troubled times,60.099998,60.099998,58.0,60.099998,35.233028,69614.0
2008-01-02,ADAG enters IT services biz,62.950001,63.099998,60.599998,62.0,36.346893,105511.0
2008-01-03,Tamil Nadu may take over cement companies,64.0,64.949997,61.5,62.0,36.346893,62843.0
2008-01-04,Gujarati couple had married a day before Juhu ordeal,63.5,65.0,60.549999,60.599998,35.526157,33061.0
2008-01-07,VIEW IN LONDON: UK's diplomatic 'surge' in S Asia,61.0,61.849998,58.0,58.900002,34.529549,25228.0
2008-01-08,Shivani murder accused granted interim bail,60.700001,60.700001,56.150002,56.150002,32.917389,30452.0
2008-01-09,Pakistani surgeon to reveal his romance with Diana,56.0,56.0,53.75,54.950001,32.213898,16636.0
2008-01-10,Carlyle to invest $28m in Indian co,53.0,55.299999,51.150002,52.0,30.484486,34548.0
2008-01-11,I'm in a lonely phase of my life: Ratan Tata,52.0,52.5,49.25,49.25,28.87232,23983.0
2008-01-14,Mush favours exhuming Benazir's body,50.0,51.400002,47.0,49.849998,29.224073,18624.0
2008-01-15,40 Indian funds in world's top 100 list,49.400002,49.950001,48.0,49.150002,28.813704,11508.0
2008-01-16,Bilawals security to cost Britain 1 million annually,51.0,51.0,47.25,48.25,28.286091,11150.0
2008-01-17,UK Tamils call for boycott of Lanka airlines,48.5,49.5,48.0,48.5,28.43265,10614.0
2008-01-18,'Statue of David' heads for outskirts of Florence,48.0,48.900002,46.200001,47.549999,27.875717,9401.0
2008-01-21,Malaysia to slash foreign workforce,47.549999,47.549999,44.75,44.75,26.234249,10987.0
2008-01-22,UK's Indian autos stopped in their tracks,42.549999,42.549999,42.549999,42.549999,24.944519,2001.0
2008-01-23,Rare Netaji papers to be released,40.450001,42.549999,40.450001,40.450001,23.713415,17469.0
2008-01-24,Bengal students top learning survery,40.5,41.0,38.5,39.0,22.863367,7242.0
2008-01-25,23 LTTE rebels killed in Sri Lanka,37.25,39.0,37.049999,37.5,21.984009,11607.0
2008-01-28,Salva Judum legality test in SC today,36.0,39.349998,35.599998,39.349998,23.068554,9816.0
2008-01-29,Budget session of Parliament to commence from Feb 25,39.349998,39.599998,37.5,39.599998,23.215113,10294.0
2008-01-30,Chavez for joint response to US aggression,38.099998,40.5,38.0,38.849998,22.775427,8512.0
2008-01-31,The wait for cheaper loans just got longer,38.799999,38.950001,37.0,37.25,21.837444,7032.0
2008-02-01,Bollywood classics have run out of copyright life,38.5,38.5,36.049999,38.0,22.277128,6992.0
2008-02-04,TimesJobs launches SMS recruitment process,39.0,39.450001,36.5,37.75,22.130569,7615.0
2008-02-05,On Lanka I-Day; British Tamils demand rights,38.75,39.5,37.849998,38.049999,22.306437,6088.0
2008-02-06,Lead India super six have their say: Abha Singh,38.400002,39.400002,37.0,39.150002,22.951303,12105.0
2008-02-07,LEAD INDIA: Adrenalin rush in last lap,38.400002,40.0,37.549999,37.549999,22.013319,10721.0
2008-02-08,Lead India: Done and dusted by 60,36.25,37.5,36.099998,36.25,21.251209,10020.0
2008-02-11,Obama gets convincing win in 3 states,36.5,37.799999,34.5,35.0,20.51841,7086.0
2008-02-12,Akram hopes Ishant doesn't get carried away,36.099998,36.099998,33.25,33.900002,19.873545,7546.0
2008-02-13,Whites will become a minority in US by 2050,33.5,33.5,32.049999,33.0,19.345926,8736.0
2008-02-14,Smoking will kill 10 lakh in India every year: Study,33.0,33.75,32.599998,33.75,19.785606,5378.0
2008-02-15,Supercomputer on laptop,33.0,35.0,32.299999,35.0,20.51841,5720.0
2008-02-18,80;000 troops deployed but rigging fears remain,35.0,36.0,34.0,35.650002,20.899466,4442.0
2008-02-19,Maharashtra govt gets NHRC notice for violence against migrants,35.049999,36.200001,34.099998,34.799999,20.401157,5607.0
2008-02-20,How to optimise your printing,35.799999,35.799999,33.700001,33.700001,19.756296,11293.0
2008-02-21,States yet to file a reply in SC on key issues,33.299999,34.349998,33.0,33.950001,19.902857,4710.0
2008-02-22,CRPF jawan arrested for terror links,35.450001,35.450001,33.049999,34.599998,20.283911,1659.0
2008-02-25,Don't try to match pay panel review: RBI warns states,33.150002,34.299999,32.900002,34.150002,20.020107,12285.0
2008-02-26,BPOs face health problems,32.799999,34.75,32.549999,33.5,19.639046,2757.0
2008-02-27,Hows and whys of Podcasting,32.200001,34.400002,32.200001,33.099998,19.404551,9274.0
2008-02-28,KM: Getting beyond the hype,32.5,34.5,32.400002,33.099998,19.404551,4289.0
2008-02-29,Succeeding at KM,33.0,35.0,32.599998,33.349998,19.551111,8497.0
2008-03-03,SPG may soon acquire aircraft,32.0,32.650002,31.700001,31.799999,18.642439,8849.0
2008-03-04,Knowledge Management: Why and how?,31.0,32.900002,30.25,30.25,17.733767,7014.0
2008-03-05,Poetic justice for Sachin; Harbhajan,31.200001,31.200001,29.299999,30.950001,18.144135,7269.0
2008-03-07,Changing mindset for a global economy,29.6,30.799999,29.4,29.450001,17.264774,9195.0
2008-03-10,US slowdown: IT firms smell acquisitions,29.0,29.0,26.700001,27.4,16.062981,6645.0
2008-03-11,WCL inks coal pact with Mahagenco,28.0,29.5,28.0,28.85,16.913027,11157.0
2008-03-12,How to buy an MP3 player?,30.0,30.0,29.35,29.4,17.235462,7899.0
2008-03-13,CAG pulls up MTNL for 'injudicious' expansion,28.5,29.700001,27.450001,27.799999,16.297478,14430.0
